"ID","COD_GRUPO","NOTA","CULTURA","LIVROS","TRABALHO"
"1537",1602,48.4,5,"B","A"
"1538",1602,55,5,"B","A"
"1539",1602,59.4,6,"B","D"
"1540",1602,32.1,4,"B","A"
"1541",1602,64.6,4,"B","A"
"1542",1602,45.7,5,"E","A"
"1543",1602,45.2,6,"C","A"
"1544",1602,55,6,"C","A"
"1545",1602,35,1,"A","E"
"1546",1602,63.2,4,"E","A"
"1547",1602,47.2,4,"B","A"
"1548",1602,49.9,6,"E","A"
"1549",1602,52.5,6,"C","A"
"1550",1602,44.9,3,"A","A"
"1551",1602,64,6,"A","B"
"1552",1602,36.5,4,"E","A"
"1553",1602,73.9,5,"C","A"
"1554",1602,52.7,5,"B","A"
"1555",1602,63.5,4,"C","A"
"1556",1602,53,5,"C","A"
"1557",1602,51.7,6,"A","B"
"1558",1602,36.2,4,"B","C"
"1559",1602,42.2,1,"A","A"
"1560",1602,75.4,5,"B","A"
"1561",1602,45.4,5,"C","A"
"1562",1602,43.8,4,"C","A"
"1563",1602,52.7,6,"C","A"
"1564",1602,51.2,4,"B","A"
"1565",1602,53.6,4,"A","A"
"1566",1602,65.2,6,"C","A"
"1567",904,32.5,6,"C","A"
"1568",904,43.4,6,"E","E"
"1569",904,32.6,6,"C","E"
"1570",904,62.1,6,"B","E"
"1571",904,66.2,1,"E","B"
"1572",904,44.5,6,"B","E"
"1573",904,63.9,6,"E","C"
"1574",904,68.2,6,"D","A"
"1575",904,41.6,5,"C","A"
"1576",904,41.4,6,"E","A"
"1577",904,31.7,3,"C","A"
"1578",904,64.5,6,"E","A"
"1579",904,66.3,6,"C","A"
"1580",904,69.3,6,"B","A"
"1581",904,38.6,1,"C","A"
"1582",904,54.3,1,"C","A"
"1583",904,50.1,6,"C","D"
"1584",904,56.5,4,"A","A"
"1585",904,41.2,4,"C","E"
"1586",904,52,8,"C","B"
"1587",904,62.7,6,"C","B"
"1588",904,35.9,3,"C","A"
"1589",904,51.7,6,"B","D"
"1590",904,50.5,6,"C","A"
"1591",904,66.1,5,"C","A"
"1592",904,55.2,6,"E","B"
"1593",904,43.5,5,"C","A"
"1594",904,54.9,3,"C","B"
"1595",904,49.3,2,"B","A"
"1596",904,52.1,6,"E","B"
"1597",904,40,3,"B","A"
"1598",6407,54.1,6,"E","A"
"1599",6407,53.8,1,"B","A"
"1600",6407,55.7,1,"E","C"
"1601",6407,74,6,"A","C"
"1602",6407,48.1,6,"C","A"
"1603",6407,42,3,"A","A"
"1604",6407,48.8,3,"C","A"
"1605",6407,53.1,6,"C","A"
"1606",6407,57.7,6,"C","A"
"1607",6407,47.3,5,"C","A"
"1608",6407,61,6,"C","C"
"1609",6407,63.8,5,"B","A"
"1610",6407,53.9,2,"B","A"
"1611",904,59.9,4,"C","A"
"1612",904,58.3,6,"C","A"
"1613",904,49,5,"C","A"
"1614",904,38.8,5,"C","A"
"1615",904,43,5,"C","C"
"1616",904,46.5,6,"C","C"
"1617",904,52.4,7,"B","B"
"1618",904,57.5,4,"E","A"
"1619",904,21.4,4,"C","A"
"1620",904,45.4,6,"E","A"
"1621",904,41.5,4,"B","E"
"1622",904,54.3,5,"E","A"
"1623",904,59.5,6,"E","C"
"1624",904,54.4,7,"B","E"
"1625",904,47.4,5,"E","A"
"1626",904,32.6,5,"C","E"
"1627",904,55.5,6,"C","E"
"1628",904,26.6,4,"A","E"
"1629",904,37.6,5,"B","E"
"1630",904,59.8,4,"C","A"
"1631",904,27.1,5,"D","A"
"1632",904,42.6,4,"B","A"
"1633",904,59.1,5,"C","E"
"1634",904,38.5,5,"D","E"
"1635",904,47.4,2,"B","B"
"1636",904,41.3,6,"C","E"
"1637",904,51.2,6,"D","E"
"1638",904,55.4,6,"E","D"
"1639",904,42.4,6,"C","A"
"1640",904,47.6,6,"E","A"
"1641",904,39.7,6,"D","B"
"1642",904,64.2,6,"E","A"
"1643",904,60.2,6,"C","B"
"1644",904,38.6,4,"B","A"
"1645",904,69.2,2,"B","A"
"1646",904,54.3,4,"E","A"
"1647",904,60.8,5,"C","A"
"1648",904,34.8,6,"B","B"
"1649",904,46.9,4,"D","D"
"1650",904,47.6,3,"D","A"
"1651",904,39.7,5,"B","B"
"1652",904,48.2,5,"D","B"
"1653",904,33.9,6,"E","D"
"1654",904,47,6,"A","E"
"1655",6407,51.2,6,"D","A"
"1656",6407,55.3,4,"C","A"
"1657",6407,79.5,4,"C","C"
"1658",6407,62.5,4,"C","A"
"1659",6407,50.4,7,"D","A"
"1660",6407,32.8,5,"B","B"
"1661",6407,27.1,5,"C","A"
"1662",6407,62.3,4,"C","A"
"1663",6407,38.1,6,"B","E"
"1664",6407,38.3,2,"E","E"
"1665",6407,48.6,3,"B","B"
"1666",6407,51.8,3,"C","A"
"1667",6407,51.1,6,"D","B"
"1668",6407,50.1,6,"B","B"
"1669",1402,41.9,2,"A","A"
"1670",1402,46.7,1,"B","A"
"1671",1402,34.9,6,"B","A"
"1672",1402,NA,8,"E","D"
